GenbankID,GeneName,GeneCategory,Replicate,14,12,13,15
46205208,mer,Metal Resistance,1,3005.6597,NA,NA,3492.04
46205316,sigma_70,Stress,1,1423.8169,5654.8638,NA,NA
46205560,ara,Carbon cycling,1,6256.8086,NA,11496.997,1125.75
46240782,cbdA,Organic Remediation,1,9487.6493,8745.3289,8388.5152,1023.7067
46307831,dsrA,Sulfur Oxidation,1,1275.9418,NA,NA,NA
46307850,dsrA,Sulfur Oxidation,1,NA,2671.0862,NA,358.9867
46307864,dsrA,Sulfur Oxidation,1,NA,4077.7155,NA,NA
46307888,dsrA,Sulfur Oxidation,1,NA,NA,NA,NA
46307904,dsrA,Sulfur Oxidation,1,4407.721,1716.4304,NA,NA
46307952,dsrA,Sulfur Oxidation,1,14917.0719,5087.3718,7484.474,NA
46307958,dsrA,Sulfur Oxidation,1,1988.3175,8048.8748,1728.1291,NA
46307961,dsrA,Sulfur Oxidation,1,1585.6072,NA,NA,2458.64
46307971,dsrA,Sulfur Oxidation,1,NA,NA,NA,578.78
46307974,dsrA,Sulfur Oxidation,1,11905.3978,5747.9326,7449.2225,647.87
46307976,dsrA,Sulfur Oxidation,1,992.3415,3385.3046,NA,NA
46308000,dsrA,Sulfur Oxidation,1,NA,NA,NA,NA
46308002,dsrA,Sulfur Oxidation,1,NA,NA,2857.3251,264.89
46308008,dsrA,Sulfur Oxidation,1,NA,NA,NA,NA
46308010,dsrA,Sulfur Oxidation,1,NA,2492.3054,2411.9124,244.6
46308014,dsrA,Sulfur Oxidation,1,NA,11587.4744,6153.276,NA
46318035,pcpE,Organic Remediation,1,1447.1041,NA,NA,NA
46318036,tftH,Organic Remediation,1,14019.4974,NA,NA,NA
46371029,nosZ,Nitrogen,1,7864.0414,NA,NA,NA
46371303,sigma_38,Stress,1,4460.1627,8987.0363,8031.7755,871.07
46392670,pmoA,Carbon cycling,1,1251.5642,2132.0579,NA,NA
46395065,katE,Stress,1,NA,5213.9256,NA,NA
46395332,exoglucanase,Carbon cycling,1,NA,3582.6233,NA,NA
46399562,CadA,Metal Resistance,1,59804.2546,NA,NA,NA
46399565,czcC,Metal Resistance,1,NA,5300.1339,NA,NA
46401878,major_capsid_protein,Bacteria phage,1,1376.5155,NA,NA,NA
46405037,pap,virulence,1,NA,NA,NA,NA
46409933,nirK,Nitrogen,1,1554.272,5566.4076,6109.8916,586.18
46409951,nirK,Nitrogen,1,NA,NA,NA,NA
46445504,ZntA,Metal Resistance,1,NA,NA,NA,334.12
46446709,gyrB,other category,1,NA,NA,NA,NA
46447131,hrcA,Stress,1,3121.3948,7887.5808,8346.6915,656.53
46448111,ahpF,Stress,1,1551.9269,3217.2378,NA,428.8
46448231,dsrA,Sulfur Oxidation,1,NA,NA,3578.164,NA
46449921,fnr,Stress,1,1754.2772,NA,4077.1843,291.92
46487401,amyA,Carbon cycling,1,1809.6265,NA,2113.9492,NA
46519943,dsrA,Sulfur Oxidation,1,NA,NA,2445.188,NA
46519947,dsrA,Sulfur Oxidation,1,3455.9569,4493.1094,4048.5477,700.64
46519977,dsrA,Sulfur Oxidation,1,4903.0696,8643.6918,9133.3372,798.63
46519991,dsrA,Sulfur Oxidation,1,1816.7658,NA,2280.9861,417.7
46519999,dsrA,Sulfur Oxidation,1,NA,2954.6133,5432.1793,NA
46520001,dsrA,Sulfur Oxidation,1,NA,4313.3068,2855.0055,487.32
46520005,dsrA,Sulfur Oxidation,1,NA,NA,NA,NA
46520007,dsrA,Sulfur Oxidation,1,NA,1401.0825,NA,NA
46520013,dsrA,Sulfur Oxidation,1,2165.8144,4490.2485,2726.3129,352.22
46520023,dsrA,Sulfur Oxidation,1,9615.359,NA,NA,NA
46520031,dsrA,Sulfur Oxidation,1,NA,4491.7665,NA,NA
46520033,dsrA,Sulfur Oxidation,1,NA,7554.0649,NA,NA
46520035,dsrA,Sulfur Oxidation,1,2937.9788,NA,NA,NA
46578391,phenol_oxidase,Carbon cycling,1,7387.8868,20881.8304,14031.9606,NA
46578420,gyrB,other category,1,NA,NA,NA,NA
46811121,lysin,Bacteria phage,1,NA,NA,4967.2938,NA
46849523,aclB,Carbon cycling,1,NA,6346.6908,NA,NA
46850218,nirS,Nitrogen,1,27711.6758,NA,14571.7307,1891.85
46850268,nirS,Nitrogen,1,NA,NA,NA,NA
46850292,nirS,Nitrogen,1,NA,NA,NA,365.57
46850304,nirS,Nitrogen,1,NA,NA,NA,847.75
46880513,proV,Stress,1,21845.4018,NA,NA,NA
46881939,pstB,Stress,1,NA,3429.6203,3667.8536,240.88
46911914,oxyR,Stress,1,NA,NA,NA,9658.36
46912357,oxyR,Stress,1,40871.6233,NA,NA,NA
46913013,pstB,Stress,1,NA,NA,NA,NA
46913795,MATE_antibiotic,Antibiotic resistance,1,58074.7704,1586.8989,NA,NA
46914729,pilin,virulence,1,NA,4618.1159,2044.1619,NA
46914805,pilin,virulence,1,5192.9959,8766.8787,11931.7856,908.24
46915039,ppx,Phosphorus,1,NA,NA,3246.4097,NA
46915311,pilin,virulence,1,6520.9639,16161.5469,16289.1116,1131.75
46917282,nirS,Nitrogen,1,NA,2923.8142,1251.2449,NA
46917296,nirS,Nitrogen,1,1568.291,6018.381,28020.2218,NA
46917304,nirS,Nitrogen,1,2519.4061,5853.9341,NA,312.97
46917318,nirK,Nitrogen,1,1213.8771,2409.6295,NA,NA
47018870,pstB,Stress,1,969.262,3562.4506,1885.6873,NA
47028349,sigma_32,Stress,1,NA,1601.2621,NA,NA
47059462,pmoA,Carbon cycling,1,NA,NA,NA,1728.53
47076737,narG,Nitrogen,1,1126.7167,NA,NA,NA
47076738,narH,Stress,1,1622.4721,2108.2068,2559.3619,NA
47076788,narI,Stress,1,3051.8187,NA,NA,NA
47093236,CopA,Metal Resistance,1,NA,NA,36604.1765,NA
47458936,gyrB,other category,1,NA,6295.4854,5840.8227,NA
47496802,akbF,Organic Remediation,1,NA,11102.016,NA,NA
47571766,ZntA,Metal Resistance,1,887.8476,7150.0952,6306.281,520.32
47571847,ZntA,Metal Resistance,1,9192.97,11900.9539,7839.2521,413.18
47572055,ppx,Phosphorus,1,NA,NA,NA,509.52
47573392,Xamo,Organic Remediation,1,9081.4666,NA,NA,842.42
47573625,rubisco,Carbon cycling,1,NA,4873.9383,13742.2734,392.28
47574840,ChrA,Metal Resistance,1,NA,3079.0651,2089.7227,212.83
47680331,rubisco,Carbon cycling,1,NA,NA,NA,426.69
47716850,mcrA,Carbon cycling,1,2159.6356,NA,NA,NA
47716866,AprA,Sulfur Oxidation,1,NA,NA,NA,NA
47717521,endolysin_transglycosylase,Bacteria phage,1,5078.5588,11918.3824,9906.9246,584.4
47779018,endolysin_transglycosylase,Bacteria phage,1,NA,NA,2502.2606,NA
47779042,helicase_P4alpha_type,Bacteria phage,1,NA,NA,NA,264.96
47779194,T4_recomb_endonuclease,Bacteria phage,1,NA,3379.028,5053.1461,340.56
47779197,clamp_loader_T4_ATPase,Bacteria phage,1,NA,NA,NA,309.33
48093941,Catechol,Organic Remediation,1,NA,NA,NA,330.28
48428777,alkK,Organic Remediation,1,3267.6343,8302.7412,4257.8808,473.06
48527112,mcrA,Carbon cycling,1,NA,NA,NA,490.3
48527128,mcrA,Carbon cycling,1,804.7198,NA,NA,NA
48527134,mcrA,Carbon cycling,1,NA,2490.8165,NA,NA
48697551,endolysin_transglycosylase,Bacteria phage,1,NA,NA,NA,365.67
48927357,silC,Metal Resistance,1,65517.4094,14423.5329,3445.0327,NA
48928004,endochitinase,Carbon cycling,1,NA,2012.6858,NA,NA
48995725,nifH,Nitrogen,1,3243.9057,5859.2765,3615.191,316.7
48995934,rd,Organic Remediation,1,1039.6602,NA,1667.4197,NA
49036588,nifH,Nitrogen,1,1387.4366,1704.899,NA,NA
49036626,nifH,Nitrogen,1,711.6748,26421.7887,NA,NA
49072886,phtA,Organic Remediation,1,131258.9679,23512.8924,67432.4877,9849.01
49072907,Catechol,Organic Remediation,1,11291.5448,32343.5101,32765.8974,2197.63
49237672,gyrB,other category,1,2257.1459,8359.5226,8006.0599,697.44
49237773,ppx,Phosphorus,1,NA,NA,NA,1485.9333
49237794,cap,virulence,1,2026.0132,4516.4934,11836.8268,NA
49238992,MFS_antibiotic,Antibiotic resistance,1,28510.0091,NA,NA,NA
49239849,ppk,Phosphorus,1,NA,NA,4394.8208,NA
49241056,CadA,Metal Resistance,1,NA,2059.95,NA,NA
49333361,endoglucanase,Carbon cycling,1,NA,NA,4670.7052,NA
49473721,gyrB,other category,1,4269.0362,NA,14126.948,566.07
49473734,grpE,Stress,1,NA,NA,36294.1193,NA
49474370,glnA,Stress,1,NA,5358.5792,2760.0467,967.45
49474880,grpE,Stress,1,4183.4421,NA,NA,NA
49481225,hly,virulence,1,1563.5271,5599.7757,3544.6306,553.33
49525512,czcD,Metal Resistance,1,NA,NA,NA,NA
49527452,cellobiase,Carbon cycling,1,NA,NA,NA,934.44
49528324,cellobiase,Carbon cycling,1,10238.8176,NA,4114.7268,NA
49529682,vanA,Carbon cycling,1,611.8884,NA,4318.7621,470.44
49530588,cbdA,Organic Remediation,1,NA,NA,NA,NA
49530589,benAB,Organic Remediation,1,1051.8446,2061.0886,1650.5814,NA
49530617,trzN,Organic Remediation,1,NA,NA,6136.4377,NA
49530951,pimF,Organic Remediation,1,NA,NA,1947.1986,NA
49531365,cydB,Stress,1,942.7815,NA,NA,NA
49531793,MATE_antibiotic,Antibiotic resistance,1,NA,6188.5789,4747.9665,NA
49531993,hly,virulence,1,NA,NA,NA,328.94
49532025,ppx,Phosphorus,1,4445.0792,3222.3758,3134.4981,NA
49532521,B_lactamase_C,Antibiotic resistance,1,NA,NA,2556.6701,NA
49610328,bglP,Stress,1,NA,2098.9817,NA,NA
49610423,oxyR,Stress,1,7872.0894,9866.5482,5116.4615,504.61
49610577,pstS,Stress,1,3431.813,7776.6164,6570.8826,867.74
49610845,ZitB,Metal Resistance,1,2331.0056,7108.0858,2345.5615,NA
49611352,napA,Nitrogen,1,1178.9852,NA,2097.6836,NA
49611378,MATE_antibiotic,Antibiotic resistance,1,2756.2762,5303.2868,28747.1125,524.53
49612434,nitro,Organic Remediation,1,NA,NA,NA,262.11
49612611,pstC,Stress,1,2614.0088,5023.0586,4927.5176,447.29
49612946,trzE,Organic Remediation,1,7850.282,7319.4174,NA,NA
49613798,CadA,Metal Resistance,1,4873.924,26801.1287,16953.6892,533.23
49646067,nmoA,Organic Remediation,1,NA,NA,5803.1751,NA
49647840,czcD,Metal Resistance,1,NA,NA,36876.0329,NA
49648886,AceB,Carbon cycling,1,NA,2372.9333,1736.0328,NA
49650634,katE,Stress,1,NA,1866.1929,2647.0756,NA
49650790,groEL,Stress,1,165705.1905,NA,NA,682.05
49654086,grpE,Stress,1,NA,NA,NA,NA
49657783,czcD,Metal Resistance,1,NA,NA,NA,NA
50083671,CorC,Metal Resistance,1,NA,4533.1629,8993.0182,NA
50083700,katA,Stress,1,NA,30142.7307,NA,NA
50083917,SMR_antibiotics,Antibiotic resistance,1,NA,NA,NA,265.38
50084607,mdlD,Organic Remediation,1,1668.034,3684.0999,17195.0093,NA
50084612,ohbAB,Organic Remediation,1,1268.0496,NA,NA,NA
50084762,sdsA,Organic Remediation,1,NA,4740.8453,5289.1112,NA
50084817,GCoADH,Organic Remediation,1,NA,NA,11135.7185,NA
50084866,pcaG,Organic Remediation,1,833.7963,NA,2115.0087,NA
50085048,nasA,Nitrogen,1,NA,NA,NA,NA
50085095,TerZ,Metal Resistance,1,2040.889,6248.2504,11788.4024,352.81
50085096,TerZ,Metal Resistance,1,NA,7327.7667,1754.8184,NA
50085442,pimF,Organic Remediation,1,3712.8172,4249.0228,8943.162,677.26
50085487,CopA,Metal Resistance,1,NA,NA,5021.3309,NA
50086606,TerC,Metal Resistance,1,NA,NA,NA,272.26
50086617,MFS_antibiotic,Antibiotic resistance,1,998.676,NA,NA,NA
50119168,pimF,Organic Remediation,1,37294.116,NA,NA,NA
50120805,nrfA,Nitrogen,1,NA,NA,NA,NA
50121086,nmoA,Organic Remediation,1,1423.5832,4791.6127,4456.4466,NA
50121906,SMR_antibiotics,Antibiotic resistance,1,1743.7369,5043.1145,2675.3112,NA
50121922,cydA,Stress,1,32127.1852,46078.476,28498.5379,NA
50121937,amyA,Carbon cycling,1,NA,6079.9792,NA,NA
50122001,pimF,Organic Remediation,1,1883.0448,4565.3633,4872.2205,804.73
50122084,pstA,Stress,1,NA,NA,NA,395.55
50122720,pilin,virulence,1,NA,NA,2723.8788,NA
50123356,gyrB,other category,1,NA,NA,4746.0765,NA
50236433,B_lactamase,Antibiotic resistance,1,52693.0365,11275.7756,10850.2695,589.22
50236435,B_lactamase,Antibiotic resistance,1,2539.7078,19523.9737,2955.7775,366.96
50285063,ahpC,Stress,1,NA,1418.7153,NA,NA
50285095,ppx,Phosphorus,1,NA,4168.1277,3640.5916,NA
50288105,glucoamylase,Carbon cycling,1,NA,37004.6571,NA,NA
50288619,cellobiase,Carbon cycling,1,1626.3403,NA,NA,NA
50293535,AceA,Carbon cycling,1,NA,6431.0307,NA,NA
50311959,czcD,Metal Resistance,1,NA,NA,NA,NA
50363791,hrcA,Stress,1,NA,NA,35746.2258,NA
50365051,pstB,Stress,1,2885.9525,NA,NA,NA
50409334,glucoamylase,Carbon cycling,1,NA,NA,NA,270.89
50419601,tftH,Organic Remediation,1,NA,NA,NA,NA
50426597,CopA,Metal Resistance,1,NA,93796.6754,NA,NA
50428396,nphA,Organic Remediation,1,NA,NA,4559.0227,NA
50428397,tftH,Organic Remediation,1,989.4857,NA,NA,NA
50541803,nirK,Nitrogen,1,NA,3206.8741,NA,NA
50541829,nirK,Nitrogen,1,2246.5018,NA,NA,NA
50542666,rubisco,Carbon cycling,1,1827.8513,4026.2766,3347.5826,716.54
50542688,rubisco,Carbon cycling,1,3609.3358,NA,NA,NA
50542690,rubisco,Carbon cycling,1,NA,NA,NA,319.82
50542694,rubisco,Carbon cycling,1,NA,9277.0151,6734.5404,462.62
50543680,tfdA,Organic Remediation,1,711.7786,NA,NA,NA
50545986,alkK,Organic Remediation,1,NA,3006.4609,2569.7283,NA
50545998,GroES,Stress,1,2787.897,4007.5636,NA,NA
50549019,grpE,Stress,1,2891.2226,8617.7097,8537.8404,NA
50551739,ZntA,Metal Resistance,1,NA,8227.86,NA,NA
50554653,cellobiase,Carbon cycling,1,5261.196,13145.3842,4339.6668,594.64
50554753,katE,Stress,1,NA,4582.4707,NA,NA
50555488,ahpC,Stress,1,1441.5743,NA,2150.7472,330.88
50592000,BchY,other category,1,1312.1317,NA,NA,NA
50725019,arhA,Organic Remediation,1,1377.6059,NA,NA,NA
50727106,endochitinase,Carbon cycling,1,1475.0124,NA,NA,NA
50839317,fnr,Stress,1,35083.605,NA,NA,NA
50839428,pstC,Stress,1,5299.5666,12293.5769,16429.3256,809.07
50840126,gyrB,other category,1,NA,NA,NA,457.17
50840817,aclB,Carbon cycling,1,NA,NA,NA,1004.3
50841271,alkK,Organic Remediation,1,NA,4674.868,NA,NA
50841539,FTHFS,Carbon cycling,1,NA,27582.3753,2656.9552,NA
50842178,CopA,Metal Resistance,1,6704.6395,NA,5083.8158,NA
50842399,hrcA,Stress,1,1777.7721,NA,NA,NA
50842708,czcD,Metal Resistance,1,1161.1932,NA,2224.5149,NA
50871758,Arylest,Organic Remediation,1,1064.955,NA,2043.8183,NA
50875043,MFS_antibiotic,Antibiotic resistance,1,NA,2439.5528,NA,NA
50875260,czcA,Metal Resistance,1,NA,NA,NA,NA
50875819,glnA,Stress,1,NA,NA,NA,270.48
50876360,ZntA,Metal Resistance,1,NA,NA,NA,343.3
50876763,hly,virulence,1,NA,NA,4563.49,449.31
50877392,sigma_32,Stress,1,3043.615,6985.3565,7177.8054,453.69
50877892,katE,Stress,1,1941.4835,NA,NA,NA
50880306,glx,Carbon cycling,1,6243.5164,4119.3454,2243.8732,NA
50919564,nifH,Nitrogen,1,NA,2684.777967,1092.2405,386.03
50950653,xylA,Carbon cycling,1,1558.6075,NA,NA,NA
50951013,obgE,Stress,1,7959.8383,NA,NA,NA
50951877,phoB,Stress,1,4379.3973,16649.2727,5007.0126,NA
50951986,aclB,Carbon cycling,1,2002.5702,NA,NA,NA
50952845,lip,Carbon cycling,1,3610.5819,8924.7374,5556.5764,NA
50952847,lip,Carbon cycling,1,NA,NA,NA,1324.53
50952849,lip,Carbon cycling,1,NA,NA,NA,NA
50954092,amyA,Carbon cycling,1,2605.2339,11449.1849,16976.7989,791.12
50954482,ZntA,Metal Resistance,1,1496.8977,NA,NA,450.52
50954716,gyrB,other category,1,874.3478,NA,2576.8874,NA
50955457,sigma_24,Stress,1,7136.9716,18784.3959,21329.6671,1503.33
50982452,pmoA,Carbon cycling,1,1535.4241,28604.5849,2229.4976,NA
50982468,pmoA,Carbon cycling,1,NA,NA,1224.4124,NA
50982472,pmoA,Carbon cycling,1,NA,NA,NA,628.15
51090287,nagI,Organic Remediation,1,14412.8098,24852.7561,24244.9525,729.31
51242285,pheA,Organic Remediation,1,105168.3104,18569.999,3160.6719,NA
51242707,phenol_oxidase,Carbon cycling,1,785.1365,NA,NA,NA
51243146,phtA,Organic Remediation,1,4830.9148,3153.7712,NA,NA
51243149,pcpE,Organic Remediation,1,NA,NA,NA,355.5
51244060,proX,Stress,1,NA,NA,NA,NA
51244196,nrfA,Nitrogen,1,NA,NA,NA,1036.22
51245731,ArsC,Metal Resistance,1,2719.9305,10092.3013,7739.7401,NA
51246442,obgE,Stress,1,3550.1183,8863.0224,6887.8318,758.43
51246484,linB,Organic Remediation,1,1368.7531,NA,NA,NA
51246689,czcA,Metal Resistance,1,NA,7265.8766,6776.1779,707.93
51246927,narI,Stress,1,1652.4833,6019.8698,6328.7034,344.02
51291749,nirK,Nitrogen,1,NA,NA,4681.2434,NA
51317706,gyrB,other category,1,NA,NA,NA,NA
51338936,phtA,Organic Remediation,1,5268.1795,8808.6446,15286.2217,848.42
51451372,arsB,Metal Resistance,1,1128.6205,4841.6795,NA,305.64
51491432,nirK,Nitrogen,1,NA,NA,NA,NA
51491440,nirK,Nitrogen,1,5874.0538,NA,NA,NA
51511958,T5_genome_internalization_A1,Bacteria phage,1,NA,NA,38260.3898,NA
51534775,nirS,Nitrogen,1,4477.7384,6077.8481,1771.1126,NA
51534865,nirS,Nitrogen,1,NA,NA,NA,376.21
51597597,iro,virulence,1,7695.4233,16649.0392,18061.0068,1101.05
51599250,amoA,Nitrogen,1,1072.7174,NA,6609.8283,829.91
51832295,B_lactamase_A,Antibiotic resistance,1,1418.0794,14884.9942,15603.4765,1067.46
51854833,gyrB,other category,1,23008.8536,8139.1702,51084.7476,2661.84
51855065,pstB,Stress,1,2462.4472,3213.2091,NA,NA
51855367,nitro,Organic Remediation,1,1778.3951,5569.7356,4375.2334,331
51855416,AceB,Carbon cycling,1,1192.139,NA,3586.0104,NA
51855417,AceA,Carbon cycling,1,2574.0804,5363.1334,4841.8657,627.96
51855508,ArsA,Metal Resistance,1,NA,NA,1845.7394,3686.0533
51855540,dmsA,Organic Remediation,1,9523.0928,NA,NA,NA
51855556,nrfA,Nitrogen,1,1791.9814,7275.9191,1867.1022,NA
51855588,pstB,Stress,1,17193.3857,29271.7142,NA,NA
51855717,MFS_antibiotic,Antibiotic resistance,1,NA,4920.8231,NA,352.18
51855753,ahpC,Stress,1,15516.1874,9864.2419,5615.9972,NA
51855848,Arylest,Organic Remediation,1,8948.3894,18491.8773,17971.6608,965.34
51856530,atzA,Organic Remediation,1,3152.2107,6805.8166,NA,1150.32
51856565,Al,Metal Resistance,1,NA,3383.2611,2005.6744,NA
51857504,sigma_24,Stress,1,5244.7625,NA,NA,NA
51870734,gyrB,other category,1,NA,3414.7025,3009.3564,331.765
51870942,endochitinase,Carbon cycling,1,3183.0267,NA,5709.8678,873.41
51891570,obgE,Stress,1,1799.4756,NA,5254.5182,503.67
51891726,sigma_32,Stress,1,12540.9023,NA,8564.9592,NA
51891899,pstB,Stress,1,2724.7333,5918.802,3890.1877,NA
51891983,sigma_24,Stress,1,3082.4789,NA,NA,NA
51977833,bglH,Stress,1,NA,NA,NA,NA
52002049,cellobiase,Carbon cycling,1,2196.5005,5255.1176,2750.1958,NA
52003582,glnA,Stress,1,NA,45946.1712,NA,NA
52004125,nitro,Organic Remediation,1,1585.9966,NA,NA,NA
52004242,pstB,Stress,1,1280.0437,NA,NA,NA
52079231,amyA,Carbon cycling,1,NA,2251.9263,1771.6853,NA
52080021,ahpC,Stress,1,NA,2384.4939,NA,NA
52080336,SMR_antibiotics,Antibiotic resistance,1,8415.449,13647.8915,13338.4695,NA
52080381,TehB,Metal Resistance,1,2479.8931,6660.4623,4921.3608,NA
52080635,MATE_antibiotic,Antibiotic resistance,1,7693.8397,13845.8232,8227.1913,1270.63
52080935,pcc,Carbon cycling,1,NA,2489.9115,2055.2729,NA
52081033,pstA,Stress,1,NA,NA,NA,NA
52139921,terminase_small_subunit,Bacteria phage,1,NA,4062.9728,NA,448.27
52207938,cumA,Organic Remediation,1,5019.6269,7696.6555,2934.5864,NA
52209506,sigma_24,Stress,1,NA,NA,NA,NA
52211510,sigma_24,Stress,1,8446.6111,16413.5354,11554.4419,475.95
52213479,trzA,Organic Remediation,1,17468.1852,54252.0166,9413.0589,NA
52214526,ara,Carbon cycling,1,1282.7696,NA,15282.251,NA
52216903,catB,Organic Remediation,1,NA,2721.2698,NA,450.74
52306251,SMR_antibiotics,Antibiotic resistance,1,NA,7730.6075,8872.6015,902.11
52306656,proV,Stress,1,26922.5587,NA,NA,NA
52308335,sigma_24,Stress,1,121007.5072,NA,NA,2057.09
52308356,gyrB,other category,1,NA,NA,NA,2698.8
52347164,xylanase,Carbon cycling,1,NA,NA,NA,12227.87
52347680,SMR_antibiotics,Antibiotic resistance,1,1863.0113,NA,NA,NA
52348339,fnr,Stress,1,3847.0367,12252.0346,8899.0903,974.09
52350378,cellobiase,Carbon cycling,1,NA,NA,NA,258.29
52352367,glnA,Stress,1,2338.9757,9665.1132,NA,NA
52425369,MATE_antibiotic,Antibiotic resistance,1,NA,NA,NA,340.21
52548862,mcrA,Carbon cycling,1,NA,NA,19515.3801,NA
52550529,atzA,Organic Remediation,1,NA,NA,36593.0274,NA
52629244,pilin,virulence,1,1261.066,4147.1668,NA,NA
52629459,czcA,Metal Resistance,1,2126.535,6712.2515,6472.2011,521.85
52631684,dsrB,Sulfur Oxidation,1,NA,8808.9853,NA,NA
52631724,dsrB,Sulfur Oxidation,1,NA,2692.9814,NA,NA
52631732,dsrB,Sulfur Oxidation,1,NA,5837.9653,NA,NA
52631734,dsrB,Sulfur Oxidation,1,NA,NA,NA,NA
52694940,nifH,Nitrogen,1,NA,NA,3106.0334,NA
52747747,nitA,Organic Remediation,1,2869.2335,10579.9491,8063.018,445.79
52784176,TerZ,Metal Resistance,1,1303.227,NA,NA,NA
52784429,GroES,Stress,1,NA,5158.2828,5329.8323,464.4
52784430,groEL,Stress,1,1755.9127,NA,NA,NA
52784548,cellobiase,Carbon cycling,1,NA,3372.3135,2992.4609,NA
52784556,xylC,Organic Remediation,1,NA,NA,NA,NA
52784596,amyA,Carbon cycling,1,1146.7588,NA,NA,NA
52785717,SMR_antibiotics,Antibiotic resistance,1,NA,4548.1392,3791.7639,766.42
52785856,pimF,Organic Remediation,1,1985.306,16383.0574,7107.5027,NA
52785978,trzN,Organic Remediation,1,3359.5889,6323.7739,2149.1721,529.82
52786303,phoA,Stress,1,NA,NA,NA,3169.24
52787877,bglP,Stress,1,NA,NA,NA,297.38
52840260,gyrB,other category,1,NA,NA,2350.9738,NA
53687606,ureC,Nitrogen,1,1267.3227,3762.2216,3282.1481,380.23
53687742,xylanase,Carbon cycling,1,2802.591,4275.6764,2358.992,NA
53720647,alkK,Organic Remediation,1,NA,NA,NA,12899.87
53721878,nmoA,Organic Remediation,1,NA,6876.8735,NA,NA
53722064,czcC,Metal Resistance,1,5675.1735,17433.0883,15261.728,698.55
53723283,nmoA,Organic Remediation,1,NA,NA,42311.1712,208.23
53729261,ureC,Nitrogen,1,NA,9491.7039,12870.3767,NA
53756067,CadA,Metal Resistance,1,3366.91,10261.6527,11785.2524,1433.51
53756457,pilin,virulence,1,1809.1332,11225.0374,5245.2686,NA
53756627,gyrB,other category,1,2491.9651,NA,4160.2016,NA
53757033,ArsC,Metal Resistance,1,13069.7842,NA,NA,NA
53757474,obgE,Stress,1,NA,NA,NA,295.54
53757669,CopA,Metal Resistance,1,NA,1484.7218,NA,NA
53758371,pstC,Stress,1,2417.6901,NA,7188.945,524.34
53758880,nasA,Nitrogen,1,1394.6105,NA,NA,NA
53759164,AceA,Carbon cycling,1,1893.7927,4212.1806,NA,NA
53791231,mnp,Carbon cycling,1,NA,NA,NA,NA
53803713,obgE,Stress,1,NA,3433.6198,NA,NA
53803990,ppk,Phosphorus,1,NA,NA,NA,430.6
53804054,Mex,Antibiotic resistance,1,2826.3975,NA,NA,NA
53804189,czcA,Metal Resistance,1,NA,3125.687,NA,NA
53804461,sigma_24,Stress,1,2225.3953,NA,NA,445.44
53804554,cydA,Stress,1,NA,NA,NA,244.04
53804601,pstB,Stress,1,NA,5195.7964,10559.7804,NA
53804609,pstA,Stress,1,4007.3991,10259.2588,7650.1078,908.75
53804684,mmoX,Carbon cycling,1,NA,NA,2446.7058,NA
53831056,AprA,Sulfur Oxidation,1,929.6711,NA,NA,NA
53850119,sox,Sulfur Oxidation,1,NA,NA,7418.4095,NA
53854603,dsrA,Sulfur Oxidation,1,6058.8024,NA,NA,NA
53854604,dsrB,Sulfur Oxidation,1,6964.3036,NA,NA,NA
53987088,ureC,Nitrogen,1,1569.667,5772.5719,4634.1936,472.35
53988146,CODH,Carbon cycling,1,NA,NA,1940.1254,NA
54013939,akbF,Organic Remediation,1,6910.5898,13467.2714,15687.0665,661.3
54013974,nmoA,Organic Remediation,1,NA,3737.3779,2700.8837,NA
54014608,czcD,Metal Resistance,1,2899.1408,NA,NA,NA
54015305,nmoA,Organic Remediation,1,20309.3546,9490.0107,19180.6095,NA
54015494,TerD,Metal Resistance,1,NA,3840.4017,NA,353.97
54015551,nhh,Organic Remediation,1,12104.1309,16960.9423,13420.5705,NA
54015553,scnABC,Organic Remediation,1,NA,2296.4172,NA,NA
54015812,sigma_24,Stress,1,119336.8511,130593.8604,34519.6562,6842.97
54016100,linB,Organic Remediation,1,842.8049,2028.5087,2435.8239,NA
54016258,pheA,Organic Remediation,1,133668.8955,8519.5028,8581.998,NA
54016322,ohbAB,Organic Remediation,1,1335.9641,7844.1993,NA,NA
54016528,bphF1,Organic Remediation,1,NA,3936.1855,NA,340.45
54016529,xylG,Organic Remediation,1,1833.381,NA,NA,NA
54017000,Catechol,Organic Remediation,1,NA,NA,NA,309.24
54017959,SMR_antibiotics,Antibiotic resistance,1,NA,3936.1271,NA,NA
54018042,NiR,Nitrogen,1,1495.0285,NA,NA,NA
54018180,TerD,Metal Resistance,1,NA,NA,4701.9762,NA
54018310,GCoADH,Organic Remediation,1,72607.0278,20648.3994,5918.6282,NA
54018510,TerD,Metal Resistance,1,NA,2514.872,NA,NA
54018723,trzN,Organic Remediation,1,2300.9425,NA,NA,NA
54018931,TehB,Metal Resistance,1,3770.4251,3550.8024,4643.7868,NA
54019377,merB,Metal Resistance,1,1981.983,NA,NA,NA
54022124,ZntA,Metal Resistance,1,NA,NA,1740.4715,NA
54022310,fnr,Stress,1,12942.4271,1825.1761,NA,NA
54022568,pstC,Stress,1,7585.192,11487.2531,2959.3284,NA
54022641,pimF,Organic Remediation,1,2904.9042,4062.7976,NA,NA
